,Education,Family,Income,Personal Loan,Mortgage,Age,Securities Account,CreditCard
2987,3,2,39,0,0,33,0,0
2988,1,2,205,0,181,46,1,0
2989,1,1,142,0,496,42,0,0
2990,1,2,163,0,0,49,1,0
2991,1,3,113,0,0,42,1,0
2992,1,1,64,0,0,46,0,1
2993,3,3,20,0,0,65,0,1
2994,1,1,179,0,0,50,0,0
2995,3,2,91,0,90,54,0,0
2996,1,1,103,1,0,42,1,1
2997,2,4,80,0,0,57,0,0
2998,1,2,38,0,0,61,0,0
2999,1,1,44,0,0,60,0,1
3000,2,1,164,1,0,40,0,0
3001,1,3,81,0,0,33,0,1
3002,2,2,95,0,83,37,0,0
3003,2,3,44,0,0,52,0,1
3004,1,3,88,0,0,33,0,1
3005,2,3,148,1,0,62,0,0
3006,2,3,169,1,184,62,0,1
3007,2,1,11,0,102,63,0,1
3008,3,1,92,0,158,55,0,1
3009,2,3,74,0,0,33,0,0
3010,1,3,72,0,0,25,0,0
3011,1,3,63,0,0,55,0,0
3012,1,2,172,0,415,29,0,0
3013,1,2,183,0,0,45,0,1
3014,3,1,40,0,166,60,0,0
3015,1,4,68,0,0,44,1,1
3016,3,4,78,0,0,48,0,0
3017,1,2,68,0,184,57,0,0
3018,1,1,49,0,99,58,0,1
3019,3,2,39,0,0,58,0,0
3020,1,1,151,0,392,44,0,0
3021,1,2,159,0,461,54,0,0
3022,2,4,89,0,0,59,0,1
3023,3,4,105,0,244,63,0,1
3024,1,2,78,0,0,61,0,1
3025,1,2,128,0,344,58,0,0
3026,1,4,81,0,228,44,0,1
3027,3,4,50,0,152,53,0,0
3028,3,3,38,0,178,63,0,1
3029,1,2,119,0,263,41,1,0
3030,2,3,110,0,0,50,0,0
3031,3,1,29,0,102,51,0,1
3032,3,1,19,0,0,47,0,0
3033,3,2,130,1,221,43,0,1
3034,1,1,38,0,130,46,0,0
3035,3,1,31,0,0,50,0,0
3036,2,4,14,0,105,33,0,0
3037,2,3,158,1,0,27,0,0
3038,1,4,39,0,115,34,0,0
3039,3,2,141,1,0,34,0,1
3040,1,3,33,0,167,28,0,0
3041,1,2,92,0,0,29,0,0
3042,2,3,78,0,0,52,0,0
3043,2,3,42,0,0,47,0,1
3044,2,2,15,0,83,41,0,0
3045,2,1,48,0,0,58,0,0
3046,1,3,63,0,0,37,0,0
3047,1,1,149,0,0,57,1,0
3048,1,1,49,0,103,63,0,0
3049,1,2,125,0,0,60,0,0
3050,2,1,58,0,0,50,0,0
3051,1,3,48,0,0,60,0,0
3052,3,2,75,0,0,54,0,1
3053,1,2,114,0,0,28,0,0
3054,2,4,134,1,0,45,0,1
3055,3,4,111,0,0,28,0,0
3056,2,4,62,0,149,54,0,0
3057,1,1,45,0,0,42,1,0
3058,1,2,113,0,0,30,0,0
3059,1,1,128,0,0,61,0,0
3060,3,4,168,1,0,64,0,0
3061,3,1,81,0,206,38,1,0
3062,2,1,75,0,297,39,0,1
3063,3,4,21,0,0,54,0,0
3064,1,3,83,0,0,59,0,0
3065,1,1,121,0,368,39,1,0
3066,3,4,40,0,0,63,0,0
3067,3,1,101,0,170,31,1,0
3068,3,2,90,0,0,56,0,0
3069,2,1,68,0,0,47,0,1
3070,2,2,74,0,221,28,1,0
3071,2,4,74,0,257,32,0,1
3072,3,2,51,0,0,54,0,0
3073,1,1,149,0,0,29,0,0
3074,3,1,31,0,88,39,0,1
3075,3,2,85,0,0,26,0,0
3076,3,2,62,0,0,29,0,1
3077,1,1,44,0,110,46,1,0
3078,3,3,63,0,190,38,1,1
3079,1,2,23,0,0,55,0,1
3080,2,3,40,0,87,48,0,0
3081,3,2,78,0,204,36,0,1
3082,3,3,40,0,129,39,0,0
3083,1,4,78,0,0,40,1,0
3084,2,3,129,1,0,26,0,0
3085,2,3,71,0,0,55,0,1
3086,3,3,23,0,0,61,0,0
3087,1,2,15,0,0,57,0,0
3088,1,1,28,0,138,56,0,1
3089,1,3,23,0,95,31,0,0
3090,3,1,19,0,0,61,0,0
3091,3,3,42,0,158,58,0,1
3092,1,2,113,0,325,43,1,0
3093,2,4,34,0,0,29,0,1
3094,2,1,19,0,104,50,0,1
3095,2,1,43,0,0,49,0,1
3096,1,3,179,1,0,43,1,0
3097,3,3,44,0,0,58,0,0
3098,2,2,21,0,0,41,0,0
3099,1,1,115,0,174,65,0,1
3100,2,4,81,0,0,52,0,1
3101,1,2,91,0,0,55,0,0
3102,2,4,30,0,0,49,0,1
3103,3,3,55,0,0,52,0,0
3104,3,2,48,0,0,56,0,1
3105,2,4,23,0,121,30,0,0
3106,2,3,21,0,0,36,0,0
3107,1,2,55,0,0,41,0,0
3108,2,3,21,0,0,42,0,0
3109,3,3,40,0,0,60,1,0
3110,1,4,30,0,0,44,0,1
3111,2,3,78,0,0,34,0,0
3112,3,2,65,0,0,56,0,0
3113,3,4,50,0,209,31,0,0
3114,2,4,55,0,0,29,1,0
3115,1,2,111,0,0,31,0,0
3116,2,3,21,0,0,36,0,1
3117,3,3,65,0,256,42,0,0
3118,3,1,114,0,0,64,0,0
3119,3,3,54,0,179,61,0,0
3120,2,2,75,0,0,35,0,0
3121,1,4,13,0,0,28,0,1
3122,3,2,54,0,218,38,0,0
3123,2,3,22,0,126,44,0,1
3124,1,2,198,0,0,45,0,1
3125,1,1,18,0,0,46,0,1
3126,1,4,74,0,0,57,0,1
3127,3,4,61,0,0,40,0,0
3128,1,2,64,0,0,38,0,0
3129,2,2,10,0,0,39,1,1
3130,2,2,82,0,0,23,1,1
3131,2,3,61,0,168,47,0,1
3132,1,2,83,0,148,32,1,0
3133,3,3,73,0,0,30,0,0
3134,1,2,22,0,89,54,0,0
3135,2,2,91,0,321,25,0,0
3136,3,3,65,0,94,60,1,1
3137,1,3,13,0,0,61,0,0
3138,1,1,103,0,255,36,0,0
3139,1,1,95,0,0,52,0,0
3140,1,4,31,0,0,33,0,1
3141,1,3,131,1,0,57,0,0
3142,3,4,175,1,0,34,1,1
3143,1,4,38,0,0,50,0,0
3144,1,3,104,0,0,43,0,0
3145,3,3,114,1,0,34,0,0
3146,2,4,38,0,0,26,0,0
3147,3,4,30,0,0,26,0,1
3148,3,2,19,0,106,48,0,0
3149,1,4,25,0,0,49,0,1
3150,3,4,124,1,0,47,0,0
3151,1,3,20,0,0,43,0,0
3152,3,1,83,0,0,40,0,0
3153,2,4,18,0,0,31,0,1
3154,3,1,99,1,149,27,0,1
3155,2,3,62,0,0,55,0,0
3156,2,1,24,0,0,54,0,0
3157,1,4,13,0,84,23,0,0
3158,3,2,64,0,0,54,1,0
3159,1,3,62,0,240,57,0,0
3160,2,1,158,1,0,41,1,1
3161,1,1,88,0,0,28,0,0
3162,1,4,28,0,0,33,0,0
3163,3,2,52,0,0,51,0,0
3164,1,4,82,0,0,28,0,1
3165,1,2,140,0,97,63,0,1
3166,2,1,80,0,0,29,0,1
3167,2,4,58,0,228,62,0,1
3168,1,1,180,0,0,51,0,0
3169,2,1,55,0,227,52,0,0
3170,2,3,65,0,100,43,0,0
3171,2,3,62,0,0,39,0,0
3172,1,4,23,0,0,35,0,0
3173,1,1,35,0,0,34,0,0
3174,2,4,35,0,0,49,0,1
3175,1,4,74,0,0,43,0,0
3176,1,3,14,0,0,48,0,0
3177,3,2,83,0,199,30,0,1
3178,3,4,71,0,0,46,0,0
3179,1,2,53,0,130,43,1,0
3180,1,2,103,0,84,27,0,0
3181,1,1,109,0,0,39,0,0
3182,2,2,60,0,94,58,1,0
3183,2,3,12,0,0,44,0,0
3184,1,2,141,0,0,39,0,0
3185,1,1,128,0,0,35,0,0
3186,1,3,98,0,296,41,0,0
3187,3,1,41,0,0,43,0,0
3188,3,2,90,0,0,55,0,1
3189,1,1,31,0,0,32,0,0
3190,3,1,74,0,0,56,0,0
3191,3,4,83,0,0,30,0,1
3192,3,1,35,0,0,65,0,0
3193,1,1,140,0,0,31,0,1
3194,3,3,65,0,0,41,0,0
3195,1,3,35,0,0,55,0,0
3196,3,4,73,0,0,37,0,1
3197,2,1,29,0,0,34,0,0
3198,2,4,55,0,147,34,0,1
3199,2,4,20,0,0,33,0,0
3200,2,1,70,0,0,48,0,0
3201,1,4,81,0,0,28,0,0
3202,1,2,25,0,0,30,1,0
3203,1,2,119,0,239,44,0,0
3204,2,4,49,0,185,61,0,0
3205,1,1,38,0,0,59,0,1
3206,3,2,80,0,0,33,0,1
3207,1,1,84,0,0,56,0,1
3208,2,4,61,0,0,53,0,0
3209,2,2,173,1,373,42,0,1
3210,1,2,60,0,0,43,1,0
3211,3,2,83,0,0,35,0,0
3212,2,1,59,0,0,61,0,0
3213,3,3,32,0,116,39,0,0
3214,3,3,33,0,0,61,0,0
3215,3,4,19,0,0,40,0,0
3216,1,4,14,0,0,34,0,0
3217,1,4,94,1,120,65,0,1
3218,1,2,154,0,325,40,0,0
3219,2,1,33,0,0,39,0,0
3220,3,2,28,0,135,61,0,0
3221,1,1,44,0,0,40,1,0
3222,3,2,81,0,0,49,0,0
3223,3,1,29,0,0,43,0,0
3224,3,3,58,0,0,45,1,0
3225,2,4,38,0,0,52,0,1
3226,1,3,82,0,0,32,0,1
3227,3,1,18,0,0,31,0,0
3228,2,2,45,0,0,27,0,1
3229,1,4,64,0,0,33,0,0
3230,1,3,48,0,0,65,0,1
3231,3,1,24,0,0,62,1,0
3232,3,4,65,0,0,55,0,0
3233,1,1,111,0,329,46,0,0
3234,2,3,114,0,0,37,0,0
3235,3,2,39,0,0,60,0,0
3236,3,1,19,0,0,44,0,1
3237,2,3,22,0,0,35,0,1
3238,2,4,49,0,0,52,0,0
3239,1,1,40,0,0,30,0,0
3240,1,1,63,0,118,62,0,0
3241,1,1,55,0,0,41,0,0
3242,2,1,33,0,0,38,0,0
3243,3,4,31,0,0,52,0,0
3244,1,4,24,0,0,48,0,0
3245,3,4,81,0,0,47,0,1
3246,2,1,81,0,223,41,0,0
3247,1,2,113,0,0,44,0,1
3248,1,2,92,0,0,31,0,0
3249,1,1,81,0,0,50,0,0
3250,3,3,101,0,0,36,1,1
3251,2,3,78,0,0,52,0,1
3252,3,2,78,0,0,62,0,0
3253,2,1,35,0,118,55,0,1
3254,3,2,9,0,0,61,0,0
3255,2,4,82,0,0,34,0,1
3256,3,1,41,0,0,34,0,0
3257,3,1,84,0,0,59,0,0
3258,2,4,42,0,185,41,1,0
3259,1,3,54,0,0,33,0,1
3260,3,2,84,0,0,55,0,0
3261,1,1,131,0,0,64,0,0
3262,3,2,85,0,0,44,0,0
3263,1,4,84,0,0,32,0,0
3264,3,4,114,0,0,67,0,0
3265,3,3,61,0,0,40,0,0
3266,3,1,39,0,0,57,0,1
3267,1,2,21,0,120,59,0,0
3268,3,4,111,1,0,43,0,0
3269,1,2,68,0,113,58,0,0
3270,2,4,179,1,0,50,0,0
3271,2,4,93,1,0,52,0,1
3272,1,2,85,0,0,35,0,0
3273,1,1,180,0,0,40,0,0
3274,3,2,110,0,0,31,0,0
3275,1,1,65,0,268,32,0,0
3276,3,1,159,1,0,55,0,0
3277,1,2,81,0,0,43,0,0
3278,1,1,132,0,0,31,0,0
3279,2,1,44,0,0,26,0,0
3280,1,1,98,0,0,58,0,0
3281,2,2,62,0,0,51,0,1
3282,1,1,91,0,0,45,0,0
3283,2,4,29,0,87,56,0,0
3284,3,4,101,0,0,25,0,1
3285,2,3,65,0,0,38,0,0
3286,2,1,58,0,0,62,0,1
3287,3,2,32,0,0,39,0,0
3288,1,4,140,1,292,56,0,0
3289,1,1,44,0,187,50,0,1
3290,3,1,113,0,0,52,0,0
3291,2,1,38,0,0,53,0,0
3292,1,4,13,0,0,25,1,0
3293,1,2,62,0,0,44,1,0
3294,3,3,29,0,0,42,0,0
3295,2,3,141,1,0,42,0,0
3296,2,1,132,1,0,63,0,0
3297,3,1,23,0,0,57,0,1
3298,1,2,11,0,89,56,0,0
3299,2,4,90,0,0,60,0,0
3300,2,1,43,0,0,62,0,0
3301,1,4,59,0,0,48,0,1
3302,3,2,28,0,0,37,0,0
3303,2,2,28,0,82,55,0,1
3304,1,3,108,0,383,42,0,0
3305,3,1,78,0,0,39,0,0
3306,1,1,65,0,0,47,0,0
3307,1,4,25,0,0,34,0,0
3308,3,2,108,0,0,48,0,1
3309,2,4,43,0,0,52,0,0
3310,2,4,95,0,0,53,0,1
3311,1,1,24,0,0,49,0,0
3312,1,2,190,0,0,47,0,0
3313,3,1,24,0,0,48,0,0
3314,1,4,41,0,0,38,0,0
3315,1,3,80,0,0,48,0,0
3316,3,3,63,0,0,56,0,0
3317,3,3,79,0,0,65,0,0
3318,1,4,105,1,0,46,0,0
3319,3,3,153,1,0,60,0,1
3320,1,1,114,0,0,50,0,1
3321,1,1,120,0,0,41,0,0
3322,3,1,104,0,0,41,0,1
3323,1,1,20,0,0,60,0,0
3324,1,1,41,0,0,57,1,0
3325,1,2,35,0,0,48,0,0
3326,2,1,174,1,0,53,0,0
3327,3,1,164,1,0,42,1,1
3328,1,1,22,0,0,45,0,0
3329,1,1,132,0,82,35,0,1
3330,3,4,32,0,0,34,0,0
3331,3,3,21,0,0,67,0,1
3332,2,2,49,0,0,36,0,1
3333,2,4,79,0,280,37,0,0
3334,3,2,30,0,86,40,0,0
3335,1,2,118,0,358,35,0,0
3336,3,4,11,0,0,60,0,0
3337,3,3,61,0,0,59,0,0
3338,2,4,43,0,0,35,1,0
3339,3,4,141,1,354,27,0,0
3340,3,4,54,0,0,29,0,0
3341,1,2,33,0,0,35,1,0
3342,3,3,84,0,121,38,0,1
3343,3,1,125,1,0,62,0,0
3344,1,1,110,0,0,43,0,1
3345,1,4,14,0,0,35,0,1
3346,1,2,65,0,0,41,0,1
3347,3,3,78,0,0,65,0,1
3348,3,3,18,0,0,61,0,0
3349,3,2,95,0,275,55,0,0
3350,2,2,95,0,0,28,0,0
3351,1,1,191,0,0,52,0,0
3352,3,1,19,0,83,34,0,0
3353,3,4,19,0,0,49,0,1
3354,3,1,39,0,0,42,0,0
3355,1,1,93,0,0,49,0,1
3356,3,3,115,1,0,49,0,0
3357,2,1,112,0,408,32,1,1
3358,1,4,40,0,0,59,0,0
3359,2,3,45,0,0,43,0,0
3360,1,1,133,0,0,48,0,0
3361,1,3,85,0,87,31,0,1
3362,2,2,18,0,0,30,0,0
3363,2,4,54,0,0,58,0,0
3364,2,2,41,0,105,41,0,0
3365,3,1,21,0,0,38,0,0
3366,1,1,152,0,0,33,0,1
3367,2,1,53,0,0,51,0,0
3368,2,3,163,1,0,45,0,1
3369,2,4,84,0,0,34,0,0
3370,3,3,59,0,199,39,1,0
3371,2,3,33,0,0,44,0,0
3372,1,4,81,0,209,55,0,0
3373,2,3,182,1,442,28,0,1
3374,3,1,61,0,0,57,0,0
3375,2,4,88,0,0,43,0,0
3376,1,2,170,0,0,46,0,0
3377,3,4,83,0,315,35,0,0
3378,2,4,44,0,0,25,0,1
3379,3,3,83,0,0,65,0,0
3380,2,1,21,0,76,64,0,1
3381,1,1,143,0,0,39,0,1
3382,1,2,103,0,0,62,1,0
3383,1,3,135,1,213,46,0,0
3384,1,1,162,0,153,36,1,0
3385,1,4,73,0,0,42,1,0
3386,3,4,142,1,0,35,0,0
3387,3,2,25,0,0,63,0,0
3388,1,2,115,0,85,45,0,0
3389,1,3,88,0,238,27,0,0
3390,3,3,73,0,0,29,0,0
3391,3,1,94,0,221,55,0,0
3392,1,1,58,0,0,32,0,0
3393,2,3,81,0,0,37,0,1
3394,3,4,113,0,0,25,0,0
3395,2,2,35,0,135,41,0,0
3396,1,1,65,0,0,52,0,1
3397,1,2,170,0,137,31,0,0
3398,2,2,62,0,0,40,0,1
3399,3,2,54,0,97,54,0,0
3400,2,1,39,0,0,48,0,0
3401,3,1,28,0,118,39,0,1
3402,3,2,95,0,0,64,0,1
3403,2,3,82,1,0,54,0,0
3404,3,1,21,0,101,39,0,0
3405,3,2,50,0,0,55,0,0
3406,3,3,34,0,0,42,0,1
3407,3,4,19,0,0,58,0,0
3408,1,4,71,0,0,45,0,0
3409,2,2,113,0,84,29,0,1
3410,3,4,9,0,0,36,0,0
3411,1,1,118,0,427,63,0,0
3412,1,4,79,0,0,55,0,0
3413,3,3,72,0,0,54,0,1
3414,1,1,18,0,0,61,0,0
3415,1,2,93,0,0,36,0,1
3416,2,1,62,0,244,61,0,0
3417,2,3,23,0,0,39,0,1
3418,3,3,40,0,0,57,0,1
3419,1,4,34,0,87,35,0,1
3420,3,1,114,0,0,66,0,1
3421,1,1,125,0,0,49,0,1
3422,3,1,41,0,0,48,0,1
3423,3,2,38,0,0,61,0,0
3424,2,4,45,0,0,44,0,1
3425,1,4,12,0,90,23,0,0
3426,3,2,115,0,189,31,0,0
3427,1,2,175,0,0,39,0,0
3428,3,1,24,0,0,45,0,0
3429,2,2,28,0,108,39,0,1
3430,1,2,32,0,0,64,0,1
3431,3,2,63,0,184,64,1,0
3432,1,1,32,0,0,47,0,1
3433,1,4,60,0,0,34,1,0
3434,3,2,53,0,78,56,0,0
3435,1,4,58,0,0,33,1,0
3436,2,4,42,0,0,56,0,0
3437,2,4,39,0,0,57,1,0
3438,1,1,72,0,271,43,0,0
3439,1,3,80,0,0,43,0,1
3440,2,4,39,0,0,26,0,1
3441,3,2,18,0,0,64,1,1
3442,3,1,30,0,0,43,0,0
3443,1,1,54,0,202,44,0,0
3444,1,1,128,0,0,60,0,0
3445,2,1,38,0,116,37,0,1
3446,1,1,120,0,186,56,0,0
3447,3,4,25,0,109,54,0,0
3448,3,4,85,0,110,43,0,1
3449,2,3,135,1,0,57,1,0
3450,3,4,14,0,0,29,0,1
3451,3,1,70,0,251,54,0,1
3452,2,3,23,0,0,61,0,0
3453,2,4,31,0,0,29,0,0
3454,1,1,132,0,0,47,0,0
3455,1,3,28,0,0,43,0,1
3456,3,2,125,1,0,46,0,0
3457,1,2,91,0,0,55,0,0
3458,1,2,191,0,231,48,0,1
3459,2,2,88,0,0,26,0,0
3460,3,4,84,0,0,63,0,1
3461,3,3,64,0,142,57,0,0
3462,2,2,28,0,146,58,1,0
3463,1,1,149,0,0,28,0,0
3464,1,4,172,1,0,61,0,1
3465,2,1,42,0,0,65,0,0
3466,2,2,53,0,96,33,0,1
3467,3,2,149,1,364,63,0,0
3468,2,2,113,0,0,43,0,1
3469,1,2,79,0,0,26,0,0
3470,1,2,175,0,429,57,0,1
3471,3,1,38,0,0,50,0,0
3472,2,4,120,1,431,54,0,0
3473,1,4,52,0,0,59,1,0
3474,2,2,42,0,0,49,0,0
3475,1,1,13,0,0,54,0,0
3476,1,2,141,0,0,65,1,0
3477,1,2,131,0,156,34,0,1
3478,3,1,133,1,0,31,0,0
3479,1,2,64,0,0,31,0,0
3480,1,2,49,0,0,64,1,0
3481,3,1,34,0,0,52,0,0
3482,1,1,91,0,81,57,1,0
3483,1,1,195,0,0,60,0,0
3484,2,3,53,0,112,45,0,0
3485,3,2,39,0,0,39,0,0
3486,1,4,20,0,0,25,0,1
3487,3,4,104,0,0,29,0,1
3488,2,2,51,0,131,40,0,0
3489,1,3,154,1,0,36,1,0
3490,1,1,38,0,115,33,0,0
3491,1,2,12,0,0,51,0,1
3492,3,1,28,0,0,35,0,1
3493,3,2,33,0,0,54,0,0
3494,2,4,31,0,0,29,0,0
3495,2,1,44,0,192,32,0,0
3496,3,4,49,0,192,37,0,0
3497,1,2,134,0,0,55,0,0
3498,3,4,182,1,94,30,0,0
3499,1,1,114,0,286,49,0,0
3500,2,1,90,0,0,51,0,1
3501,3,4,105,0,0,65,1,0
3502,1,3,58,0,90,32,0,0
3503,3,4,53,0,0,29,0,0
3504,3,4,15,0,0,46,1,0
3505,3,1,103,0,0,64,0,1
3506,2,4,58,0,154,27,0,1
3507,2,1,83,0,0,50,0,1
3508,3,1,125,1,0,33,0,0
3509,3,3,61,0,0,38,0,0
3510,2,3,69,0,0,38,0,0
3511,3,1,89,0,0,37,0,0
3512,1,4,70,0,0,46,0,1
3513,2,2,39,0,0,31,0,0
3514,2,4,41,0,0,35,0,0
3515,1,2,148,0,508,50,0,0
3516,2,3,38,0,148,45,0,0
3517,3,1,95,1,146,30,0,1
3518,1,2,129,0,0,60,0,0
3519,2,4,84,0,0,31,1,0
3520,2,3,29,0,0,60,0,0
3521,3,2,30,0,0,36,0,0
3522,3,2,90,0,134,64,0,0
3523,1,1,150,0,0,29,0,1
3524,2,4,15,0,0,58,0,0
3525,2,4,13,0,0,59,0,0
3526,3,2,9,0,0,58,0,0
3527,3,4,24,0,0,35,0,0
3528,2,3,41,0,0,43,0,0
3529,1,4,25,0,0,33,0,1
3530,2,4,49,0,0,54,1,0
3531,3,3,58,0,128,38,0,1
3532,1,2,141,0,0,38,0,1
3533,1,4,50,0,211,57,0,0
3534,1,3,61,0,0,34,0,1
3535,1,1,65,0,0,52,0,1
3536,1,1,112,0,229,50,0,0
3537,3,3,19,0,0,60,0,0
3538,2,1,23,0,0,26,0,0
3539,3,1,60,0,0,56,0,0
3540,1,4,30,0,0,39,1,1
3541,1,4,144,1,210,45,0,0
3542,3,4,118,1,0,30,0,0
3543,1,2,194,0,0,37,0,0
3544,1,3,109,0,0,45,0,0
3545,1,1,174,0,0,48,0,0
3546,3,1,34,0,119,65,0,1
3547,2,3,84,0,0,46,0,0
3548,2,1,41,0,0,40,0,1
3549,1,3,92,0,0,33,0,0
3550,3,1,19,0,116,40,0,0
3551,2,3,55,0,172,60,0,0
3552,2,4,22,0,0,51,0,1
3553,1,1,155,0,0,41,0,0
3554,3,4,72,0,0,37,1,0
3555,2,1,81,0,0,35,0,0
3556,1,1,30,0,0,35,1,1
3557,1,4,54,0,189,46,0,1
3558,1,3,60,0,0,60,0,0
3559,2,1,68,0,0,51,0,0
3560,2,4,65,0,126,31,0,0
3561,2,3,31,0,142,30,0,0
3562,3,1,169,1,272,32,1,0
3563,3,1,139,1,0,53,0,0
3564,3,1,29,0,0,33,0,0
3565,2,2,43,0,0,40,0,1
3566,1,2,80,0,0,57,0,1
3567,2,1,43,0,123,51,0,0
3568,1,2,194,0,0,30,0,1
3569,3,2,24,0,0,41,1,0
3570,3,2,32,0,0,54,0,1
3571,1,3,153,1,416,42,0,0
3572,3,1,30,0,0,30,0,1
3573,1,3,165,1,0,60,0,1
3574,2,3,64,0,0,56,0,1
3575,2,4,15,0,83,63,0,0
3576,2,3,70,0,0,56,0,0
3577,3,3,32,0,0,39,0,0
3578,2,2,128,1,209,29,0,0
3579,3,1,84,0,102,28,1,1
3580,3,2,62,0,0,41,0,1
3581,2,3,33,0,0,28,0,1
3582,1,1,65,0,0,49,0,0
3583,2,4,33,0,85,30,0,0
3584,2,1,15,0,115,63,0,0
3585,2,3,45,0,0,45,0,0
3586,1,2,132,0,0,40,0,0
3587,2,3,29,0,0,28,0,0
3588,2,1,65,0,0,62,0,0
3589,2,2,52,0,147,38,0,0
3590,1,2,64,0,0,32,0,1
3591,3,2,73,0,224,58,0,1
3592,3,1,20,0,0,33,0,0
3593,1,2,44,0,192,60,0,0
3594,1,1,79,0,0,34,0,0
3595,2,2,104,0,79,38,0,0
3596,1,1,88,0,0,44,0,0
3597,3,3,51,0,0,56,0,0
3598,2,3,61,0,0,37,0,0
3599,3,2,23,0,91,45,0,1
3600,3,2,38,0,95,44,0,0
3601,2,3,75,0,0,37,1,0
3602,1,4,42,0,0,47,0,1
3603,1,4,45,0,0,51,0,1
3604,2,3,59,0,0,63,0,0
3605,3,2,130,1,0,61,0,0
3606,3,2,9,0,96,43,0,1
3607,3,3,62,0,0,41,0,0
3608,1,1,202,0,553,59,0,0
3609,1,1,162,0,0,29,0,1
3610,1,3,93,0,79,32,0,0
3611,1,1,145,0,0,64,0,0
3612,1,1,99,1,368,50,1,1
3613,3,1,148,1,0,35,0,0
3614,2,3,154,1,0,34,0,0
3615,1,2,149,0,0,58,0,1
3616,3,1,69,0,78,41,0,0
3617,1,2,30,0,146,37,0,0
3618,2,2,48,0,0,35,0,0
3619,3,1,42,0,0,45,0,0
3620,1,2,132,0,403,53,0,0
3621,2,3,81,0,193,53,0,0
3622,2,4,60,0,0,54,0,1
3623,2,4,45,0,95,28,0,0
3624,3,1,70,0,0,58,0,0
3625,1,4,71,0,0,47,0,0
3626,3,4,28,0,0,24,0,0
3627,1,2,83,0,0,27,0,1
3628,1,1,131,0,0,42,0,1
3629,1,1,82,0,0,50,0,1
3630,3,1,79,0,225,41,0,0
3631,3,4,51,0,0,46,0,0
3632,1,2,111,0,0,46,0,1
3633,1,1,93,0,0,51,0,0
3634,3,4,73,0,0,59,0,0
3635,2,2,24,0,0,58,0,0
3636,2,3,64,0,0,37,0,0
3637,1,3,104,0,242,39,0,0
3638,3,4,38,0,0,47,0,0
3639,1,1,191,0,0,51,1,0
3640,3,4,53,0,0,64,0,1
3641,3,4,74,0,0,59,0,0
3642,3,4,21,0,0,55,1,0
3643,3,3,80,0,144,57,0,1
3644,1,4,41,0,174,59,0,0
3645,3,1,79,0,0,42,1,1
3646,2,3,141,1,260,34,0,0
3647,2,3,32,0,0,41,0,1
3648,3,3,38,0,0,43,0,0
3649,2,3,85,0,0,53,0,0
3650,3,2,93,0,107,47,0,0
3651,3,1,140,1,0,49,0,1
3652,2,4,69,0,0,35,0,1
3653,2,2,32,0,0,52,0,1
3654,1,4,61,0,177,53,0,0
3655,1,1,125,0,0,48,0,0
3656,2,4,30,0,0,35,1,0
3657,2,2,104,0,0,52,0,1
3658,1,1,24,0,0,60,0,0
3659,2,1,22,0,0,33,0,0
3660,2,2,59,0,0,38,0,0
3661,2,1,120,1,0,29,1,1
3662,1,2,164,0,500,35,0,0
3663,1,4,60,0,0,26,0,1
3664,2,3,43,0,0,48,0,0
3665,1,3,70,0,0,43,1,0
3666,1,2,51,0,0,60,0,0
3667,1,4,59,0,0,27,0,0
3668,3,4,129,1,75,38,0,0
3669,2,2,22,0,0,40,0,1
3670,2,4,29,0,0,38,0,0
3671,3,1,18,0,0,50,0,0
3672,3,3,65,0,0,38,0,0
3673,1,4,65,0,0,34,0,1
3674,1,1,38,0,0,42,1,0
3675,1,2,110,0,0,60,0,0
3676,2,1,22,0,111,62,0,0
3677,1,2,43,0,0,59,0,1
3678,1,4,30,0,0,49,0,0
3679,1,2,134,0,0,49,0,0
3680,1,3,32,0,0,36,0,0
3681,1,1,139,0,0,33,0,0
3682,1,2,45,0,0,43,0,0
3683,2,3,62,0,0,53,1,0
3684,2,4,51,0,103,57,0,0
3685,3,1,93,0,313,53,0,0
3686,1,1,122,0,0,60,0,0
3687,1,1,45,0,0,34,0,0
3688,1,1,179,0,0,51,1,0
3689,1,3,64,0,205,36,0,1
3690,1,2,41,0,0,63,0,0
3691,3,2,58,0,0,37,0,1
3692,1,4,64,0,0,57,0,0
3693,2,3,28,0,0,52,0,0
3694,3,1,21,0,0,38,0,0
3695,2,1,60,0,0,61,0,0
3696,1,2,78,0,0,31,0,1
3697,3,3,59,0,0,39,0,0
3698,3,3,59,0,0,38,1,1
3699,2,4,83,0,0,46,0,1
3700,1,1,128,0,0,48,1,0
3701,1,1,95,0,0,58,0,0
3702,3,4,160,1,410,50,0,0
3703,3,4,78,0,0,67,1,0
3704,2,2,184,1,0,36,0,0
3705,1,3,30,0,0,30,0,0
3706,3,2,51,0,123,58,0,0
3707,3,1,35,0,0,43,0,0
3708,3,4,74,0,0,31,0,0
3709,2,4,43,0,0,37,1,0
3710,2,2,23,0,0,49,0,1
3711,1,4,20,0,99,27,0,0
3712,1,1,112,0,0,50,0,0
3713,2,3,74,0,0,46,0,1
3714,3,2,65,0,232,49,0,1
3715,1,2,124,0,0,29,0,1
3716,1,3,65,0,0,55,0,0
3717,3,3,73,0,285,61,0,0
3718,3,2,8,0,0,45,0,1
3719,1,3,53,0,76,33,0,0
3720,3,3,131,1,229,63,0,0
